step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
36500,598016000,1.128717e+16,6.601523,6.601946,6.570345
36600,599654400,1.131810e+16,6.588198,6.598661,6.571020
36700,601292800,1.134902e+16,6.592986,6.596839,6.568141
36800,602931200,1.137995e+16,6.591618,6.601213,6.569789
36900,604569600,1.141087e+16,6.540009,6.600587,6.573391
37000,606208000,1.144179e+16,6.596234,6.594062,6.563688
37100,607846400,1.147272e+16,6.583961,6.593015,6.562626
37200,609484800,1.150364e+16,6.577340,6.594293,6.560781
37300,611123200,1.153456e+16,6.554481,6.592154,6.559032
37400,612761600,1.156549e+16,6.574472,6.584727,6.557458
37500,614400000,1.159641e+16,6.561715,6.571382,6.548245
37600,616038400,1.162734e+16,6.540865,6.585464,6.558251
37700,617676800,1.165826e+16,6.561221,6.576618,6.547079
37800,619315200,1.168918e+16,6.562636,6.581639,6.551955
37900,620953600,1.172011e+16,6.555493,6.569910,6.539908
38000,622592000,1.175103e+16,6.568110,6.581381,6.545147
38100,624230400,1.178195e+16,6.543389,6.567436,6.536330
38200,625868800,1.181288e+16,6.559902,6.578017,6.544521
38300,627507200,1.184380e+16,6.555986,6.572047,6.535893
38400,629145600,1.187473e+16,6.540119,6.567634,6.536339
38500,630784000,1.190565e+16,6.567342,6.562968,6.532014
38600,632422400,1.193657e+16,6.536776,6.563587,6.527642
38700,634060800,1.196750e+16,6.538241,6.550802,6.522300
38800,635699200,1.199842e+16,6.541416,6.553597,6.523879
38900,637337600,1.202934e+16,6.542580,6.555998,6.520223
39000,638976000,1.206027e+16,6.539884,6.554474,6.519506
39100,640614400,1.209119e+16,6.522315,6.557389,6.522980
39200,642252800,1.212212e+16,6.541255,6.548487,6.518562
39300,643891200,1.215304e+16,6.518331,6.544766,6.513463
39400,645529600,1.218396e+16,6.521995,6.546417,6.516994
39500,647168000,1.221489e+16,6.513293,6.541472,6.509830
39600,648806400,1.224581e+16,6.526005,6.538872,6.505701
39700,650444800,1.227673e+16,6.533904,6.534742,6.503579
39800,652083200,1.230766e+16,6.530635,6.537357,6.509601
39900,653721600,1.233858e+16,6.518634,6.530292,6.499419
40000,655360000,1.236951e+16,6.523921,6.533347,6.504485
40100,656998400,1.240043e+16,6.530823,6.521701,6.493253
40200,658636800,1.243135e+16,6.532810,6.533151,6.501234
40300,660275200,1.246228e+16,6.490145,6.523626,6.498796
40400,661913600,1.249320e+16,6.474156,6.528827,6.496581
40500,663552000,1.252412e+16,6.519946,6.516917,6.486101
40600,665190400,1.255505e+16,6.527568,6.516661,6.485090
40700,666828800,1.258597e+16,6.496938,6.523388,6.489223
40800,668467200,1.261690e+16,6.504464,6.515418,6.483276
