step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
129500,4243456000,5.644022e+18,3.681069,3.631428,3.623871
130000,4259840000,5.665813e+18,3.679449,3.632996,3.626231
130500,4276224000,5.687605e+18,3.676657,3.633887,3.625762
131000,4292608000,5.709397e+18,3.662044,3.632004,3.623374
131500,4308992000,5.731188e+18,3.675176,3.630207,3.621743
132000,4325376000,5.752980e+18,3.665781,3.625110,3.616315
132500,4341760000,5.774771e+18,3.678248,3.627744,3.620840
133000,4358144000,5.796563e+18,3.663900,3.625127,3.618053
133500,4374528000,5.818355e+18,3.672188,3.623392,3.616145
134000,4390912000,5.840146e+18,3.655802,3.622740,3.613576
134500,4407296000,5.861938e+18,3.664527,3.617930,3.611126
135000,4423680000,5.883729e+18,3.659195,3.616849,3.610206
135500,4440064000,5.905521e+18,3.652865,3.617529,3.610225
136000,4456448000,5.927313e+18,3.659084,3.615795,3.609488
136500,4472832000,5.949104e+18,3.650991,3.612545,3.607332
137000,4489216000,5.970896e+18,3.662724,3.610721,3.604024
137500,4505600000,5.992687e+18,3.638007,3.606872,3.601359
138000,4521984000,6.014479e+18,3.646139,3.606594,3.601657
138500,4538368000,6.036271e+18,3.654533,3.606972,3.600419
139000,4554752000,6.058062e+18,3.644362,3.606062,3.599485
139500,4571136000,6.079854e+18,3.640538,3.605709,3.598063
140000,4587520000,6.101645e+18,3.652276,3.603534,3.596885
140500,4603904000,6.123437e+18,3.658958,3.600574,3.595495
141000,4620288000,6.145228e+18,3.645877,3.599663,3.592973
141500,4636672000,6.167020e+18,3.650037,3.598763,3.592765
142000,4653056000,6.188812e+18,3.632395,3.592193,3.587446
142500,4669440000,6.210603e+18,3.619728,3.594990,3.588522
143000,4685824000,6.232395e+18,3.642658,3.592782,3.587193
143500,4702208000,6.254186e+18,3.641516,3.592792,3.587076
144000,4718592000,6.275978e+18,3.630010,3.590827,3.586940
144500,4734976000,6.297770e+18,3.633917,3.592530,3.586727
145000,4751360000,6.319561e+18,3.626522,3.593077,3.585104
145500,4767744000,6.341353e+18,3.624966,3.589299,3.583993
146000,4784128000,6.363144e+18,3.629578,3.589047,3.582563
